"property_id","price"
"4a33d213841d2af537aa967a",634202461.739184
"04eb0b590ce7483c615b043b",723798086.564667
"a01a51af09a3dc387a18b58c",374858698.539
"270b930a9e22d5016ffa4019",859219531
"5ed1320fe84a518e267ff537",1256133990
"f04b574dc221473cfd616e22",417263169.333333
"6f7e390aa6135019dc5a828f",502836206.468974
"776d4a19fb3852fe6dcd3ddb",484983622.995556
"b7f164b79658952248866c34",650717478.992667
"aafeff5826516e363471e439",468982751.783711
"eba6a2b80a17a846ae560ece",388319359.86
"90e62f8656ae504bf6175e0d",460214104.761905
"dc4331d09a1e36baaa6bde53",573921334.666667
"372d67ccb9d251e290891f0a",350620089.204
"a7801c67a0ddd71c50ba38d3",412798247.346
"e4d6b81f169cab8ea0244d75",512679841.049442
"cd5c6655243a4be0912bc92a",640712958.490312
"f7a7281a19733251134364fc",851958294.259667
"a716ec25a219961fbe90f367",902514636.349333
"8bd45966c16d4eafb49ee2a2",851577908.381029
"baabbdaa5e8f69fc90d303c1",942322795.684667
"8bed46960db1b2a7954ffbcb",926889686.666667
"dbc123f9502159d660f375ca",960048385.942667
"a4683facc81ccda10e9ae388",919984133.333333
"3a576586fa1aac85c2ffb75b",841769566.666667
"b1fb98d0ba25b21c6647d423",942322795.684667
"97fa4be3ed93c37c048f507c",609198769.04
"cf184cc576effe39c0f857b8",554829782.763301
"784f67fcb2d009d352740ed1",415764483.824667
"f4d6ce332121f814aa663fca",538484768.303333
"c87ae84ef029febca1e633e8",556188568.217054
"e876c6fd9c161861fb92ad5a",645537162.216222
"9047c4764f2c6b1a10b87e99",832188866.666667
"234c94e9a248ae57bb5a0771",431317686.113333
"a49c2976ca4f24f3a6b622e3",409446775.823896
"ffc171cf73514bed077339a6",368069691.303238
"fba83f5feea2522888377066",364444298.818
"1a593800d5785ecc36c25ead",659573189.277244
"ab157c9601861dc387a91b82",730032315.778286
"f87f8003f15b0fbc12609514",476397092.28655
"f44d035ea2b15b2c69d4da50",858206964.598196
"fc815b59cce7934f816f0502",563392515.898
"32915b77ca68000ba9eed6d8",367137877.98
"cb083fa7ff634f424a351840",562131403.00134
"4f3c7b9bc78f882f858b3d3a",403895974
"53d33316e237830ad463a26b",596901849.435429
"f5d852e25d51377686c43bc8",625720195.564444
"64731b6eaf4fd2bb6c155013",677957813.212667
"dad7e45e4706ab2564ef9cf1",448150305.671333
"255914e9b13ad94efa6ed365",649414266.668267
"5a8950a64b4aea4ac13dad45",947180380
"70f51b4abf26651111305b1b",1033669998
"8919ca18fff7571002e440ec",819106955.222222
"f776a4e0c8c82b3d29756b34",919984133.333333
"7ea4af39a7e577ffbd600f0d",778187292.534222
"45fc0d46c7a4df7ff6976fce",854537308.974667
"7cdcecc706fc7c79cce45b20",648251593.256381
"3503f56e09e639be4762ff2d",735960039.142857
"f70ac0d227db6f5333aa821e",612772251.029619
"20db610da64f80afc1621b12",340399884.042444
"c80ef212c870e2f20ed2234a",657375903.536952
"7dc68d5cac1b7fcdab35586e",590217168.451455
"a478fb93a131fee4119bb9f9",842547656
"7749b2b534213ec7b536372b",764162463.088667
"43e59f5312e304fc21c1e052",952062845.666667
"82a7920524816f3db7f5a4ca",655417927.333333
"1a7e331d9ff88ae5efafa8ea",561208264.933333
"a57350d4c79a415137281cb7",365397822.105333
"f3a6132006d54d0e22a17e84",707944558.742667
"14caab87a129f51b2b70508e",689734356.683333
"ba2423d79744d763aa3744f8",718683105.324
"1caac10c1121a795a172889b",737743137.290857
"40768729f2697b87ed6519d1",502282983.109515
"843234d3c6c20bb60a17fbee",525897042.664667
"cd2e4dff930a1c7a1a569992",536201743.434757
"5a6eab133b7e95155f6a9012",531059998.133333
"5bba6c40aeb129c433d2c58e",607524521.773074
"ad3c644b506498127c7beef1",591798501.510667
"a379656c49f4cb1cfc5b3f03",510541850.952381
"998c1a6ace613d8a7468ba5c",636472116.831333
"dd610d7ece83bb02dcd7a22f",451679178.428833
"539467d04a2b3e78c592b11b",405023471.926667
"e40fe4ac43cabe82c03dda59",413463011.796286
"5561eab714583013b422e7d4",477732016.264706
"d9110b2b5b1c02766da9e24e",557998193.333333
"c72cf05b93b9c290c063b08b",709046439.156
"d71cc157c0c43935989009f5",650052044.978667
"4199eaa19ddf8ac436bb2ba3",673685186.041905
"d23d12bd86def2657038a481",851958294.259667
"ca438e13d8aa6285858da0aa",898954645.223667
"a173eb804f4bcf6bfe889417",902514636.349333
"9b3677d498c2ccf69c756ec7",919984133.333333
"f8c787390e4c6d2e99fc7c3d",433875054
"a188aa896d1b4520ccd6b65f",470658083.098
"9fa39c9eb4b10a20dda6c3c2",597411814.713333
"7bc9022fa1eadbd9ab39acd9",565152898.198571
"46f0731f62232b32eb733dc3",626713352.466
"b6767d1e329ff5e28c42f632",521083173.411524
"abde4b06769fcb1d5577fa7f",505691959.381195
"1496d159d31717ce254f67a7",384035226.647333
"1470749d0d2551a93827e441",485063520.400197
"3ac517f74dbf8cdc8feadfe8",521310633.266667
"fc6616c62030a53d2aa46b12",635060666.666667
"8497f34947cb4c0ff18a0eaa",553836412.477333
"3b2936127f5a4684a1d3de22",564145382.070393
"dab58562904cd13a93d913e1",660255733.333333
"69d1e47b6bdc57512f1838a5",833085333.333333
"23c7f9a0534a4ae6a24e38a6",763981053.453333
"640e9fe41fb79ecba89d8951",980294844.666667
"31f6a25d56f3bb36386d07ae",632894815.809524
"bfb30ae71cdca27f5a5494c6",543897539.998
"baacf0dbd690644d74f3a929",465677241.647908
"cdcb874d2e62220d12230632",870235253.853333
"1421bdbd9cf7572b799b732c",862741391.993167
"ee9e5adab1455d38edfcaa6e",930677097.108
"1fae43a9450fae02919962b9",572451224.841905
"5f9ee280509afd55d24f39b7",617561988.519333
"82902f2082dd405ab538ff58",540161747.616
"eae52c81f779a61f57cb5b58",891817713.707333
"4ec0aee1b202642d2739068b",802706477.222667
"f4c6c3210a3c2eb935c6d5bb",878615712.285714
"14a14706d405569501327924",391595171.871333
"146a5a4f3d111dc7b955ce42",665190286.319238
"99bdce7cdea643b0442976f5",659291084.380952
"733c7cdfd50db77066a67140",537136745.933333
"de328410e22767c66d919423",615628570.111556
"d0116b53467b3081664fb268",914703930
"dc722ea5c4d62773f9fb6bbc",440712419.03
"e84605e3aadd50b064c8eac3",871945571.428571
"31a3719e57ab1425e7267fad",578839952.611292
"34993717af3f861b9735df6e",629866059.900909
"543822711986a454cfd764e3",649183354.683555
"5bbc4ff9cc3ddacb39469e27",893925162.351333
"d7ced905983af0800c19b7fe",682372145.238095
"02d5bac2567ee9e19041ad42",1121404400
"f4897a8a0a911a2acfb8e8c7",902514636.349333
"4ba19ab08d1fe7f72d0dd37a",649002869.52381
"b7c07f8afe037d55bddb8e41",400365451.457619
"40b20b5a3a986802d64f7675",420792037.510306
"01fb5931cb55f5308382818e",1238843120.66667
"7cd0c7174b957df1f004fc88",543897539.998
"ca13bacbf6dc8d1b09fe4c67",556008906.917948
"0ed0dc77661be57aab63bc83",473706511.02
"d03558acc19951a882bd568b",368675895.640476
"b8cca0d70fb46f3a31473e98",830684892.012
"f665a58fa8eda69547c1a159",647662010.222222
"8aa5ae4637ba83e672cd3ab9",633932141.457333
"a6da1996f66e545041d920d6",884952442.805714
"b828609eff041a68fa243a12",643068840.611529
"3f39a260b81dd7de1dff2b31",405512216.766667
"40fd167916ff071afdc44792",1108380722
"6ca31945172976c3a11732c6",1150547144.66667
"1437d1f1601d26a3dca7594f",660705670.511556
"ebab054e5f256bf4e382002a",919984133.333333
"0838d0df248d723da4e25ea9",712295108
"7a134e45b9ebe710c6c6efe6",537987914.660667
"6e9c7f27d6b89c5f9696fae6",412798247.346
"bd12c705950c46e679c34bf6",926889686.666667
"fa2c1092f17ce021964f8953",783617746
"e3202b635974f7a3367c0ff9",673685186.041905
"49bdf0f970af03d83a57dcff",682372145.238095
"91af29fa680d8033188ffc39",823833454.56
"cb626b981c0997d254388e76",405023471.926667
"155a8e4186d1626fdda4d0ee",681106731.127428
"d337476c2cfa780518523a6b",408518733.024
"7c3ea8523ece273991a190da",775201006.666667
"674c02227165e1c7189c54e4",861820857.142857
"17056748001fd65cb961b384",611517117.331333
"f56bca5bebfc765162c8cae0",895311947.998
"5f4b0ec9c7452b888b33c3e8",389310063.839111
"13dbc077e552640736267a49",450302298.232762
"cb645955c851790e83e696a7",661326671.333333
"649cca8c83352caf7442f20a",578576158
"fc8836e71725949c5f3fa7f7",902514636.349333
"4f431d80287051ca323f2c08",477732016.264706
"42defcc69fa22e4c858f3c24",894957333.333333
"291a2f9022933c9d81311e81",530331116.820667
"d48a061a2040d851937413aa",630142437.762381
"55d2ad80322427ee3426dceb",827579008.863524
"8c41bfacbc1a6ab831b26fa8",530331116.820667
"c7214222fefdd8d2ad7f8f8f",779278675.509333
"b3d9a095c9c73004643c9e78",771324488.888889
"d49aeae19e13909e75dda2b6",630142437.762381
"dd10dcc52d2549df85f2a8ec",431780167.505333
"6732b448d2e4f32679f235ad",1062764313.24333
"f08a5c2992cfee4c0910f68c",530331116.820667
"e3a62f080c25f404ca995e06",630142437.762381
"7634d584c3042533942e2dc0",615708607.9916
"ae58dee872922a9c678dbfcc",1188096731.392
"5ec01e911785dbd5b49b166c",518675984.393905
"9bc12d9c9ad95064412c3413",1169331600
"7acdaa0cee1ee62e15f4490b",547062884.7101
"d76d5b14d0acc5295b8057e2",707133329.359175
"32f3364ac1fabdd13db1cfe5",359436046.316
"8cab957b322f1aba06bae4ad",559044405.463429
"e3dc8b417819e9afe3fc7d0d",423869112.736738
"c71fbecd8f7310c201adbf40",496032967.95
"54c9bffcdc46819f67e4b3d1",631849224.756
"4d94a2295f612b96264a0db8",626954635.336242
"874f4a836cb74be301e068cd",695232333.333333
"a18925f908acda4171bfbe36",933217877.108
"a587c7419568288d68c46feb",937043311.1752
"19994da77ce4f2db3efe6660",475063356.588381
"9c4dece6127f1f3f3bc1e0f7",418653115.066667
"09c28a830f8093802384071c",476996827.64781
"5766f7cfab59c920081e3046",418653115.066667
"964b7d9de17c1ce396fb83fd",434535581.273333
"44f77a86369d6607753adc09",630113133.710444
"7f25471be85adf0baeb8ebbc",528896636.483726
"6859481703fb0cb34c1e564d",451642987.842395
"7ba0c14dce0cb09ef5735d9f",646555363.060159
"62cd6a29e98a5b7a5ad38050",646555363.060159
"9c6d7e6260e4fe83d43706d4",578960508.142857
"5dbcb55dbba823dc31b041f6",640712958.490312
"85abc5c0353c5b678f087824",633932141.457333
"56dd1bc39664f8e9f316851b",552368108.236667
"b23341faa7307d9d6009c6d8",629709677.250667
"2af941adae2e8dfd66542055",601533261.035333
"268f887f25d416dcd3c0c9c2",606261318.857143
"9ddc7272fe43f07035d3da63",926889686.666667
"4002635ca8b087877ad22d5b",1171259877.088
"b515b1caa608ff42574e5a06",642808373.968338
"710542343cece039a279dbee",595455533.327333
"187a143dbd6d4bd81d6d9c32",440564099.88
"26db92c003c8e67d92d88aaf",958225447.861048
"641ac8f4f60ae2b9cf6add93",608909697.916667
"784714647351cb6745c867b1",595455533.327333
"5fcf1e2ab4edf13ec844decf",778187292.534222
"2575d932e98c421bbb38b267",638447239.394958
"af9d2f5f62bf74a7fa9c74f4",553912067.523092
"4db8d529af9f718e6d81a85d",405023471.926667
"9a3368605e5f563e29182f3b",689935571.333333
"5ff696d8369101b6dc60e2ed",474478517.12
"95ade3ab8dc04237acd6441a",391497737.36
"607ed21e896eb5ffb50d5ead",413463011.796286
"40d9a852bbed67a6036c6d8b",508183025.556538
"97badba651a94721af5df3f0",650052044.978667
"b2f089146c30929c4836f0fb",588111687.628
"936307e2f478c3ff7b9652e3",636880003.379529
"b6d5cb459999de084965e993",809927392.857143
"aeb66f808982c6308d891f55",416721800
"cf8418c60f4e54dfa09b1e6e",652244863.211238
"1dcf71e8fbfef2c6534576df",650052044.978667
"c78b16f05ef58855da0d4f2f",438302091.408667
"19ecf1fc86396ada203c2a19",488970794.744
"985fc7ab5aabf1831ce3d298",511914636.802
"8aaeae6bcfcee5ad928ce28d",836083749.575758
"1a93cae134c79a43b13ce656",673685186.041905
"ffad647e8ee35eaea6378fb6",606261318.857143
"c21a3eaa136ef8a912ce7b74",948647600
"fabe0f299a4e4bc6f51d54b9",630224185.921619
"5af99278b1091dca9b0b0332",578576158
"3f0c845deec1c24472a35efd",1147239233.20333
"c10f25fd39dd36287a6cde73",902514636.349333
"f37d31c512866b575780c4b7",919984133.333333
"5d34f871e5a5cb3a655a0b13",477732016.264706
"95bb852a958d7b16fd676e3c",1062764313.24333
"24857a7a80d5f13a52eeb054",752605596.773333
"f9796e9d13fe1becef435e54",783676375.331333
"1c2739878e452a340a4e8972",943494857.687048
"698f3f1929a2dbbc69865b65",784735817.960667
"bc230105784ca8640e499ca2",405512216.766667
"622fdba953206a65224f2c82",346135697.287333
"6765fc17d98c08142d3d7757",561344020.512821
"6f35fcba4ffd6a58bce85892",456952899.82
"d8654c08e95b39e3b4891cd9",765403890.057619
"33305df46dc2186c7e3f727e",895311947.998
"0cec193a20d720af010383b1",712295108
"734efe04fa6b326ae1d072e8",414687429.38262
"69190139558b2ef3eface18d",389620178.168333
"bb084299ad23f245d7cc5b69",588721408.148148
"d4c7b3372d70b898b167b92a",606261318.857143
"4a119b1bbf04b4bd6051c5b1",640712958.490312
"f844345b6224bc76bc3c6f91",431600731.3308
"052505ca8210e5e651fc0b63",747753460
"5731cdf8cac0b8371d786c90",647662010.222222
"594d8d78af90086bf8cdf09c",676094546.068
"fcaddcc78938f3a234dd2d3f",379530748.245682
"1574958978c9b5d23d9521b5",686429625.850577
"55902baa0ece72e2e8c869d6",699576067.536667
"46161effff173111bb6c3a32",793937729.864667
"b3fcd9cbfd485e4e1da6c89c",432361659.439619
"213ddc1761cd6b018349786a",631878937.712
"be3b1df5f008636e14bec3fe",760596710.536667
"dd27922be5b6f730f8b4e058",470458818.6709
"cd2aeb1b2649ef421102def7",811112934.258333
"a226b4af016a772dc7e39ac8",568672477.521333
"dcef5b332fd31d0ed8d754f3",512970618.700476
"481492907baba4574d4a6f35",673685186.041905
"10e5e54ab66b58b3f41ec381",675527860.582759
"d48866a153ea0fd23a858cd6",429598545.129619
"d273a2075d28e343a657d9de",1022957120
"90a711f776d53cf654614649",689799552.313524
"f87c76eb5071c5b309e3ac3a",478429927.564513
"74df03749e60c216a3e1292f",497808655.825333
"03a84af05df0f577e09d60c1",429212703.561116
"78682041182f01ee4db04e8e",926889686.666667
"25c76b5a1da0c2d8158b3732",520344239.714667
"af8f09175265e1546200ff86",526951543.985109
"c8d4ffb290aa9cea002e8d67",441132525.671471
"cb89ad8156c3428ac80a4db3",546933590.564667
"7602cb1e6fef087d8ee81aac",509474072.971966
"00c75d59ed4777481a50cbd3",725403428.941152
"fd36cffb856c2a14982a5fa9",574380682.518952
"06ccfa37fa6b011ac38422de",423710606.63
"257b533b6a66b40d0f097c55",683734290.564762
"736eef4bb36681acbcc3c41b",450932084.634575
"e1a4437b17f7bec650d8cd97",447603858.635333
"ecabfcb8ce9bb47ec3089c7e",447603858.635333
"a5a46af0c9fb5c0a03855660",919791269.333333
"920b50f4355cd2674ceee068",640960283.333333
"410e5af026805ec8088f2e71",978412930
"efa0c01632d13ab59f629ab1",427076611.2
"5965d19a68a8414b0419bc68",589253832.360667
"64955a117f2d9264eb59fa82",870788907.562166
"8cd46b5c9cbd056d3712f155",784735817.960667
"65f736c3fee3d14c31a57d1f",733304543.917333
"66e9c614882d58c022de7a2c",647662010.222222
"8c787c1e6161b18601e6d7de",410518975.094667
"29a115ba5b198689fce5f93b",366187272.651
"de8ee990e70c8e5ad167dc89",491589359.149667
"0b65098a19c2fc1caa6577ed",673685186.041905
"70ea0403b722a1dae1ff9b18",606261318.857143
"5c77e242474e477513b60ad8",455157034.948667
"1655a92b20740a11a5889519",440892651.46
"1709b1446b20b21482dd2d36",898954645.223667
"e5dba7fa0cfb81488b0c331e",480140280.133333
"d09dc3a3270073e5f1cb353c",640712958.490312
"368e740cb71b9175fe5b7b6a",895311947.998
"b8a8ad4c0215077d3e5aa472",839601109.018
"1f4a78e094987ce29f054fb8",489998710.062667
"aae3a99ac764b8e9bfc562cf",962860175.034
"a63ecc5539e8725af4128cb5",489161345.266667
"a29e18f37ded2e901181d7d2",809325445.627905
"14ead7469d05e5eacce6a575",546064704.761905
"1cbf39c44f6b0fdbf9554845",562464300
"9012294b64280c565a88a1d8",659404088.489334
"dc0e9ce44b9932c6e48a9390",556630279.333333
"a4f272acb4b3b4f5fc72e99d",1058556796
"b0a7295da89516be1c44512e",721559134.291443
"b638b937d4f62949b9eb9fce",901065333.333333
"cadd4a6e1075b57f7b74c63e",584668710.823529
"a88f4eeeeac5ccd1ba9b8a4e",904816785.175333
